캠페인유형,캠페인,광고그룹,소재,평균노출순위,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환율(%),전환매출액(원),전환당비용(원),광고수익률(%)
쇼핑검색,스토어팜,m,nad-a001-02-000000141206979,4.0,18,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000141206984,6.2,140,5,3.58,326,"1,628",0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288697,15.7,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288698,13.7,110,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288699,16.5,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288705,12.1,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288760,10.6,179,5,2.8,359,"1,793",1,20.0,"7,000","1,793",390.41
쇼핑검색,스토어팜,j,nad-a001-02-000000138288761,11.7,153,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000138288757,6.5,239,3,1.26,312,935,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000138288758,10.8,141,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009742,12.7,83,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009743,6.8,226,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009744,11.6,188,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009745,7.1,332,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,l,nad-a001-02-000000138288753,11.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,l,nad-a001-02-000000141206839,6.7,119,3,2.53,81,242,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288671,6.1,600,1,0.17,363,363,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288673,6.4,606,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288675,16.7,97,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288677,6.4,707,1,0.15,418,418,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288679,6.4,741,1,0.14,440,440,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288682,4.0,488,2,0.41,209,418,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288742,16.7,96,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141199734,8.1,88,2,2.28,391,781,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207107,5.9,304,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207108,10.2,119,1,0.85,363,363,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207111,8.2,67,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207112,6.9,141,4,2.84,314,"1,254",0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207114,21.1,18,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207115,14.2,57,1,1.76,352,352,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207116,12.8,50,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288651,28.7,24,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288652,28.9,24,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288654,26.8,28,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288656,40.3,12,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288661,27.0,32,1,3.13,352,352,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288663,26.9,31,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000141199721,4.3,371,3,0.81,356,"1,067",0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288629,41.0,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288630,38.0,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288633,39.3,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288635,42.0,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288637,43.0,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288642,40.0,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288643,44.0,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288609,42.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288614,45.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288615,54.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000140188112,41.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000140188113,44.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288580,32.3,9,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288581,52.6,15,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288582,55.2,13,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288584,43.3,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288586,45.3,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288588,20.0,23,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288591,15.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288593,45.1,18,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288594,45.0,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141199731,17.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207046,2.0,161,4,2.49,55,220,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207047,8.3,51,2,3.93,231,462,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207048,10.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207053,15.2,35,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000138288736,1.5,107,11,10.29,73,803,1,9.09,"3,500",803,435.87
쇼핑검색,스토어팜,c,nad-a001-02-000000138288737,5.5,48,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000140009857,7.4,504,8,1.59,204,"1,628",0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288556,11.9,102,1,0.99,286,286,0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288559,3.7,567,9,1.59,468,"4,213",0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288561,10.7,105,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288563,6.0,317,1,0.32,451,451,0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288566,7.3,333,3,0.91,411,"1,232",0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000141206728,4.1,17,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,r,nad-a001-02-000000138288732,15.6,23,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,r,nad-a001-02-000000140009396,26.1,8,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,r,nad-a001-02-000000140009397,27.0,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,q,nad-a001-02-000000141206958,11.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,q,nad-a001-02-000000141206965,10.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,s,nad-a001-02-000000141206998,10.5,8,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,s,nad-a001-02-000000141206999,8.0,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,s,nad-a001-02-000000141207016,16.0,21,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,s,nad-a001-02-000000141207017,22.5,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,n,nad-a001-02-000000138288726,8.1,342,3,0.88,359,"1,078",0,0.0,0,0,0
쇼핑검색,스토어팜,n,nad-a001-02-000000138288727,36.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,p,nad-a001-02-000000138288724,8.5,416,2,0.49,286,572,1,50.0,"16,000",572,"2,797.2"
쇼핑검색,스토어팜,p,nad-a001-02-000000138288725,11.0,271,5,1.85,370,"1,848",0,0.0,0,0,0
쇼핑검색,스토어팜,p,nad-a001-02-000000141207059,9.8,17,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000138288530,34.0,8,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000138288534,35.0,8,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000138288537,45.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000138288540,12.0,42,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000138288714,41.3,10,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000141199724,34.1,9,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,t,nad-a001-02-000000141206903,3.0,170,4,2.36,171,682,0,0.0,0,0,0
쇼핑검색,스토어팜,b,nad-a001-02-000000141199726,29.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,u,nad-a001-02-000000140183819,80.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,u,nad-a001-02-000000140183820,81.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,u,nad-a001-02-000000141206749,41.0,2,0,0.0,0,0,0,0.0,0,0,0
