캠페인유형,캠페인,광고그룹,소재,평균노출순위,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환율(%),전환매출액(원),전환당비용(원),광고수익률(%)
쇼핑검색,스토어팜,z,nad-a001-02-000000141207078,19.8,100,2,2.0,506,"1,012",0,0.0,0,0,0
쇼핑검색,스토어팜,z,nad-a001-02-000000141207080,18.9,15,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,z,nad-a001-02-000000141207082,18.1,16,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,z,nad-a001-02-000000141207083,20.5,83,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,z,nad-a001-02-000000141207084,17.3,20,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,w,nad-a001-02-000000138287071,7.1,899,1,0.12,440,440,0,0.0,0,0,0
쇼핑검색,스토어팜,w,nad-a001-02-000000138287075,7.0,970,2,0.21,473,946,0,0.0,0,0,0
쇼핑검색,스토어팜,w,nad-a001-02-000000141199728,7.0,885,3,0.34,400,"1,199",0,0.0,0,0,0
쇼핑검색,스토어팜,v,nad-a001-02-000000141199733,5.3,215,4,1.87,421,"1,683",0,0.0,0,0,0
쇼핑검색,스토어팜,v,nad-a001-02-000000141207097,13.0,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,v,nad-a001-02-000000141207098,16.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,v,nad-a001-02-000000141207099,17.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,v,nad-a001-02-000000141207101,10.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,v,nad-a001-02-000000141207103,18.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,y,nad-a001-02-000000138287084,13.6,83,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,y,nad-a001-02-000000138287086,14.0,73,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,y,nad-a001-02-000000141206885,10.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138104750,8.1,48,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138104752,14.9,40,1,2.5,319,319,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138104753,23.3,31,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138104755,6.1,63,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272061,7.3,67,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272062,6.5,27,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272063,7.2,29,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272068,5.0,131,1,0.77,198,198,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272069,18.8,74,4,5.41,341,"1,364",0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272072,6.6,611,10,1.64,472,"4,719",1,10.0,"165,000","4,719","3,496.5"
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272073,11.1,312,4,1.29,470,"1,881",0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000138272076,25.5,10,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000139474949,7.7,154,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000139739578,5.0,43,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000139996756,4.6,21,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141045852,6.5,109,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141045853,12.0,437,4,0.92,454,"1,815",0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141134080,11.7,15,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141134081,6.8,696,5,0.72,491,"2,453",0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141134082,6.8,50,1,2.0,143,143,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141193813,5.2,"2,418",19,0.79,507,"9,625",0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141193814,5.6,521,1,0.2,352,352,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000141199957,5.3,130,1,0.77,198,198,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000142168264,8.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000142168271,12.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000142168275,21.5,80,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000142168276,19.6,96,1,1.05,374,374,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000145968685,11.0,226,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,원본,nad-a001-02-000000147415980,11.4,167,1,0.6,176,176,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288504,7.3,269,4,1.49,495,"1,980",0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288505,6.6,152,4,2.64,270,"1,078",0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288506,6.8,63,1,1.59,176,176,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288508,10.8,143,2,1.4,501,"1,001",0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288510,7.0,414,4,0.97,402,"1,606",0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288512,13.4,105,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288515,9.8,734,7,0.96,492,"3,443",0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288517,5.1,96,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000138288518,14.4,66,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000141199729,5.2,86,1,1.17,264,264,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000141206978,14.0,389,5,1.29,359,"1,793",0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000141206979,4.7,12,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,m,nad-a001-02-000000141206984,8.2,146,2,1.37,407,814,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288697,7.0,27,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288698,13.1,182,1,0.55,440,440,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288699,12.3,27,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288705,7.4,27,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000138288760,14.9,86,4,4.66,391,"1,562",3,75.0,"20,000",521,"1,280.41"
쇼핑검색,스토어팜,j,nad-a001-02-000000141207085,19.8,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000141207086,6.8,96,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000141207094,11.3,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,j,nad-a001-02-000000147425392,22.9,77,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000138288757,5.8,305,1,0.33,451,451,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009742,9.7,158,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009743,6.5,299,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009744,8.9,239,1,0.42,473,473,0,0.0,0,0,0
쇼핑검색,스토어팜,k,nad-a001-02-000000140009745,6.9,328,5,1.53,400,"2,002",1,20.0,"15,500","2,002",774.23
쇼핑검색,스토어팜,l,nad-a001-02-000000141206839,3.8,157,2,1.28,99,198,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288671,6.9,706,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288673,7.6,425,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288675,15.0,176,1,0.57,429,429,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288677,7.0,705,1,0.15,506,506,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288679,6.2,753,1,0.14,517,517,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288682,14.6,156,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000138288742,14.4,186,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141199734,7.1,218,2,0.92,462,924,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207107,6.2,187,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207108,9.7,103,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207111,4.5,223,3,1.35,444,"1,331",0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207112,5.8,263,2,0.77,369,737,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207114,9.7,63,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207115,5.4,150,2,1.34,490,979,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000141207116,5.0,290,1,0.35,429,429,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425396,34.2,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425402,8.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425403,14.2,15,1,6.67,297,297,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425404,2.7,67,1,1.5,143,143,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425408,1.0,79,2,2.54,55,110,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425409,17.8,13,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147425412,2.0,7,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,e,nad-a001-02-000000147608037,15.6,17,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288651,11.5,41,2,4.88,363,726,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288652,14.9,31,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288654,13.8,36,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288656,18.6,20,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288661,16.1,28,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000138288663,8.0,75,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425209,6.3,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425212,14.8,77,2,2.6,391,781,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425218,4.1,20,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425219,7.2,21,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425222,2.7,987,2,0.21,182,363,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425223,8.6,123,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425224,5.7,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425227,6.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425229,1.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147425231,7.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,g,nad-a001-02-000000147608023,1.3,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288629,11.8,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288630,6.2,58,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288633,9.6,18,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288635,15.3,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288637,14.3,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288642,11.7,7,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000138288643,10.8,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425280,2.0,11,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425281,2.7,414,2,0.49,83,165,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425283,24.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425286,8.9,8,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425291,7.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425292,9.4,115,1,0.87,275,275,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425293,2.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425295,2.5,11,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147425299,1.3,452,2,0.45,55,110,0,0.0,0,0,0
쇼핑검색,스토어팜,f,nad-a001-02-000000147608028,2.1,494,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288601,18.6,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288602,35.5,8,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288603,10.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288609,16.9,26,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288614,35.1,9,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288615,38.0,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000138288740,9.7,48,2,4.17,567,"1,133",0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000140188112,34.0,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000140188113,6.8,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000141206877,17.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425255,3.3,48,1,2.09,187,187,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425256,8.0,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425257,17.6,10,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425258,2.1,918,5,0.55,128,638,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425261,7.6,26,1,3.85,77,77,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425264,3.3,9,1,11.12,132,132,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425265,4.3,500,3,0.6,77,231,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425266,3.3,113,1,0.89,187,187,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425273,6.4,55,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147425274,1.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,d,nad-a001-02-000000147608025,15.7,62,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288580,8.3,408,3,0.74,609,"1,826",0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288581,13.1,273,1,0.37,616,616,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288582,13.6,244,1,0.41,550,550,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288584,8.3,407,2,0.5,451,902,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288586,23.5,22,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288588,44.5,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288591,14.0,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288593,12.0,283,3,1.07,495,"1,485",0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000138288594,13.5,174,1,0.58,561,561,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141199731,17.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207046,2.0,21,1,4.77,88,88,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207047,10.0,50,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207048,10.0,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000141207053,11.0,54,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425370,3.6,326,4,1.23,173,693,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425372,5.2,76,1,1.32,121,121,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425373,13.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425374,3.9,12,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425375,12.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425377,23.8,76,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425382,1.0,11,1,9.1,55,55,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425388,1.0,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147425391,9.1,7,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,i,nad-a001-02-000000147608036,16.0,48,1,2.09,473,473,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425232,2.8,66,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425233,26.5,11,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425234,13.8,12,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425235,4.9,15,1,6.67,220,220,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425237,2.0,52,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425241,11.1,18,1,5.56,286,286,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425242,3.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425243,13.2,21,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425244,5.5,12,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425248,5.9,48,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147425251,1.0,7,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,c,nad-a001-02-000000147608024,4.9,20,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000140009857,5.5,661,14,2.12,254,"3,553",3,21.43,"13,500","1,184",379.96
쇼핑검색,스토어팜,h,nad-a001-02-000000141206941,7.8,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425325,5.7,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425329,8.7,6,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425331,8.3,19,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425332,6.3,56,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425333,4.0,11,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425334,25.3,63,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425335,22.5,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425336,8.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425338,9.7,97,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425339,2.8,4,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425340,1.6,12,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425341,4.2,48,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147425343,6.7,3,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,h,nad-a001-02-000000147608033,1.1,784,3,0.39,180,539,0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288556,9.0,161,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288559,10.4,137,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288561,6.4,243,3,1.24,466,"1,397",1,33.33,"92,000","1,397","6,585.54"
쇼핑검색,스토어팜,o,nad-a001-02-000000138288563,6.1,318,4,1.26,501,"2,002",0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000138288566,6.3,507,6,1.19,389,"2,332",0,0.0,0,0,0
쇼핑검색,스토어팜,o,nad-a001-02-000000141206728,4.2,5,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,r,nad-a001-02-000000138288732,9.4,49,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,r,nad-a001-02-000000140009396,10.5,71,1,1.41,330,330,1,100.0,"4,000",330,"1,212.12"
쇼핑검색,스토어팜,r,nad-a001-02-000000140009397,18.0,28,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,q,nad-a001-02-000000141206958,12.5,2,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,q,nad-a001-02-000000141206964,17.0,1,0,0.0,0,0,0,0.0,0,0,0
쇼핑검색,스토어팜,q,nad-a001-02-000000141206965,8.5,2,0,0.0,0,0,0,0.0,0,0,0
