CUST_ID,로그인 ID,캠페인 ID,캠페인 이름,광고그룹 ID,광고그룹 이름,광고그룹 유형,소재 ID,기본상품명,노출상품명,소재 상태,대표이미지 URL,상태,상품가격,상품 가격(모바일),네이버쇼핑 카테고리,PC 랜딩 URL,네이버쇼핑 상품 ID,쇼핑몰 상품 ID,입찰가 유형,입찰가,품질지수,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환율(%),전환매출액(원),광고수익률(%),전환당비용(원),제한 사유,평균노출순위,소재현황
,,,,grp-a001-02-000000021807484,j,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,간판만들기 와이파이간판 시트지 작업실대여 명함,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807485,k,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,아크릴간판 와이파이간판 마스크착용안내문 섹션오피스,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807486,l,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,카페입간판 와이파이간판 아크릴인쇄 원룸 서울놀거리,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807481,m,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,캠핑문패 와이파이간판 마스크착용안내문 카페 l,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807552,n,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,게시판 와이파이간판 시트지 1인스터디룸 세무사,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807546,o,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,주차금지대 와이파이간판 행사매대 법무사 세무사,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807554,p,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,현관문패 와이파이간판 시트지 공간대여 법인설립,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807550,q,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,아크릴박스 와이파이간판 마스크착용안내문 법무사,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807549,r,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,미니간판 와이파이간판 OHP필름인쇄 공유사무실 인쇄소,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807551,s,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,아크릴박스 와이파이간판 피난안내도 단독주택 관,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807555,t,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,주차금지표지판 와이파이간판 OHP필름인쇄 전세,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000022036013,u,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,LED액자 와이파이간판 피난안내도 소호사무실,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021785283,v,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,문패 와이파이간판 OHP필름인쇄 전세 경정청구,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021785266,w,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,LED간판 와이파이간판 피난안내도 빌딩 경정청구,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000022036032,x,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,주차금지대 와이파이간판 마스크착용안내문 안내판,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021785285,y,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,도로표지판 와이파이간판 마스크착용안내문 분양,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021736136,z,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,주차금지대 와이파이간판 피난안내도 상가임대 호,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000022036028,za,,,미니간판 와이파이간판 와이파이안내판 사무실 회사 카페 명판 예쁜간판 가성비,철제입간판 와이파이간판 OHP필름인쇄 섹션오피스,,https://shopping-phinf.pstatic.net/main_8339949/83399490552.1.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83399490552.0,5854991138.0,,,,,,,,,,,,,,,,빈 그룹
392590.0,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000150149884,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소 미니간판 건물번호 사무실 회사 명판,on,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,노출가능,29000.0,29000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5848822167,83393321581.0,5848822167.0,소재,220.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,12.8,입찰가 변경인상210>220.0
,,,,grp-a001-02-000000009335164,a,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소 카페메뉴판 건물번호 월세 만년도장,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021854519,b,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,중앙분리대 UV프린터 건물번호 건물 양도양수,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807519,c,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,바닥시트지 회사명판 건물번호 상가임대 아크릴,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807501,d,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,중앙분리대 회사명판 건물번호 작업실대여 감사패,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807488,e,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,방문패 게시판 건물번호 상가임대 법인설립 어닝,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807497,f,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소판 주차금지표지판 건물번호 법무사 화,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807496,g,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,중앙분리대 주차금지대 건물번호 지식산업센터분양,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807523,h,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,중앙분리대 현판제작 건물번호 아파트형공장 돌,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807511,i,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,전주간판 명패 건물번호 부동산 세무사 호 현,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807484,j,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,바닥스티커 주차금지대 건물번호 소호사무실 도장,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807485,k,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,바닥시트지 꽃병 건물번호 사무실인테리어 나 캠,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807486,l,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,전주간판 현관문패 건물번호 지식산업센터분양 문패,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807481,m,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소 카페간판 건물번호 공유사무실 소호사무실,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807552,n,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,중앙분리대 명판 건물번호 공유오피스가격 문 호,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807546,o,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소판 명패 건물번호 공유오피스가격 나,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807554,p,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,전주간판 고무스카시 건물번호 공유사무실 세무사,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807550,q,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,바닥시트지 입간판 건물번호 부동산 공유오피스,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807549,r,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,방문패 회사명판 건물번호 부동산 공유오피스 캠,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807551,s,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,방문패 간판업체 건물번호 부동산 소호사무실 도,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021807555,t,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,전주간판 명판 건물번호 소호사무실 소 현 아,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000022036013,u,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소판 카페입간판 건물번호 전세 현판 실,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021785283,v,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,방문패 주차금지표지판 건물번호 섹션오피스 도장,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021785266,w,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,현관문패 명패 건물번호 사무실임대 세무사 아,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000022036032,x,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,중앙분리대 고무스카시 건물번호 공간대여 문 l,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021785285,y,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,도로명주소 카페간판 건물번호 작업실대여 현판,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000021736136,z,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,전주간판 대형아크릴판 건물번호 월세 소호사무실,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
,,,,grp-a001-02-000000022036028,za,,,미니간판 주소간판 도로명주소 건물번호판 사무실 회사 카페 명판 예쁜간판 가성비,전주간판 미니 건물번호 원룸 경정청구 고 실,,https://shopping-phinf.pstatic.net/main_8339332/83393321581.jpg,,29000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83393321581.0,5848822167.0,,,,,,,,,,,,,,,,빈 그룹
392590.0,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000149738091,금지 표찰 흡연 애완동물 금지 아크릴 스카시,금지 표찰 흡연 애완동물 금지 아크릴 스카시,on,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,노출가능,4000.0,4000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5845530434,83390029848.0,5845530434.0,소재,260.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,20.0,입찰가 변경인상240>260.0
,,,,grp-a001-02-000000009335164,a,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,한지벽지 포맥스판 흡연 비숑프리제 화선지 현,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021854519,b,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,화선지 포맥스판 흡연 미니비숑 화 게시판 아,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807519,c,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,한지벽지 스카시 흡연 비숑분양가 화선지 꽃병,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807501,d,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,화선지 포맥스판 흡연 귀여운강아지 한지벽지 아,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807488,e,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,화선지 문패 흡연 프렌치불독 한지벽지 A2액자,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807497,f,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,한지벽지 주차금지표지판 흡연 강아지종류 화선지,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807496,g,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,한지벽지 훈장 흡연 대형견 화선지 햄스터케이지,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807523,h,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,화선지 회사명판 흡연 귀여운강아지 화선지 문패,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
,,,,grp-a001-02-000000021807511,i,,,금지 표찰 흡연 애완동물 금지 아크릴 스카시,한지벽지 뱃지 흡연 애완동물 화선지 현판 아,,https://shopping-phinf.pstatic.net/main_8339002/83390029848.jpg,,4000.0,,가구/인테리어 > 인테리어소품 > 디자인문패,,83390029848.0,5845530434.0,,,,,,,,,,,,,,,,신규 소재
