"스토어팜 보고서(주1회)(2021.08.05.~2021.08.11.),signcody"
"캠페인유형","캠페인","광고그룹","소재","평균노출순위","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)","전환수","전환율(%)","전환매출액(원)","전환당비용(원)","광고수익률(%)"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208099","13.5","14","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208100(삭제)","3.5","17","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208101","16.7","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208102(삭제)","20.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208104","38.6","5","1","20","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208105","4.4","35","1","2.86","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208106","17.7","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208107","15.7","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208108","13.4","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208110(삭제)","4","51","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208111","2","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208112(삭제)","1","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208117","6","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208118","15","36","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208122","7","147","1","0.69","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000144208124","5.5","228","1","0.44","176","176","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000145968670","44","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000145968674","3","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000145968677","4","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000145968678","20","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000145968683","6","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","원본","nad-a001-02-000000145968685","22","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288504","4.3","186","1","0.54","396","396","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288505","6.7","35","1","2.86","154","154","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288506","4.1","90","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288508","9.5","77","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288510","5.8","201","7","3.49","393","2,750","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288512","3.9","115","1","0.87","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288515","8.1","660","6","0.91","319","1,914","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288517","2.2","205","5","2.44","229","1,144","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000138288518","7.6","47","1","2.13","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141199729","3.8","95","1","1.06","264","264","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141206978","18.9","149","1","0.68","319","319","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141206979","4.7","12","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","m","nad-a001-02-000000141206984","5.5","134","5","3.74","279","1,397","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288697","18","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288698","13.8","106","1","0.95","363","363","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288699","14.6","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288705","15.9","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288760","13.8","86","1","1.17","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000138288761","8.2","300","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207085","45.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207086","47.3","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207087","33","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207091","57","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207092","12","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","j","nad-a001-02-000000141207094","42","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000138288757","8.5","160","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000138288758","11.9","142","2","1.41","396","792","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009742","7.4","193","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009743","8.1","188","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009744","7.3","264","3","1.14","396","1,188","0","0","0","0","0"
"쇼핑검색","스토어팜","k","nad-a001-02-000000140009745","7.2","224","1","0.45","396","396","0","0","0","0","0"
"쇼핑검색","스토어팜","l","nad-a001-02-000000138288753","11.8","8","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","l","nad-a001-02-000000141206839","3.2","125","4","3.2","209","836","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288671","7.4","482","1","0.21","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288673","5.7","614","1","0.17","407","407","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288675","16.1","100","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288677","5.2","599","1","0.17","407","407","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288679","5.3","663","2","0.31","407","814","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288682","15.9","101","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288742","17.3","92","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141199734","11.3","56","1","1.79","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207107","6.9","327","1","0.31","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207108","10","95","1","1.06","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207111","8.3","64","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207112","7.7","118","1","0.85","286","286","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207114","16.1","10","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207115","9.4","28","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207116","10.3","35","1","2.86","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288651","34.8","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288652","35.8","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288654","27.2","9","1","11.12","341","341","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288656","62","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288661","20.9","14","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288663","33.8","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000141199721","4","403","1","0.25","341","341","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288629","44","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288630","40","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288633","41","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288635","43","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288637","45","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288642","42","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288643","46","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288601","42","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288602","43.7","3","1","33.34","275","275","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288603","34.5","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288609","25.8","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288614","30.8","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288615","32.8","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288740","53","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000140188112","29.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000140188113","22.5","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288580","67.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288581","50.8","10","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288582","51.6","8","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288584","64.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288586","65.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288588","2","30","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288591","14","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288593","43.9","14","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288594","46.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141199731","17","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207046","2","167","5","3","55","275","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207047","6.8","63","3","4.77","143","429","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207048","10.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207053","10.8","25","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","c","nad-a001-02-000000138288736","3.1","56","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","c","nad-a001-02-000000138288737","4.8","40","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","h","nad-a001-02-000000140009857","7.1","352","12","3.41","219","2,629","3","25","25,000","876","950.93"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288556","9.7","84","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288559","6.4","351","2","0.57","396","792","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288561","7.3","255","1","0.4","319","319","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288563","7.6","238","1","0.43","440","440","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288566","4.7","882","9","1.03","367","3,300","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000141206728","5","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000138288732","24.8","19","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000140009396","33.6","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000140009397","35","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","q","nad-a001-02-000000141206965","10","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141206998","55","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141206999","59","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141207016","19.3","18","1","5.56","297","297","0","0","0","0","0"
"쇼핑검색","스토어팜","n","nad-a001-02-000000138288726","8.6","196","1","0.52","330","330","0","0","0","0","0"
"쇼핑검색","스토어팜","n","nad-a001-02-000000138288727","72.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000138288724","8.5","440","4","0.91","333","1,331","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000138288725","12.1","119","1","0.85","341","341","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288530","42.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288534","43.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288540","9.6","66","2","3.04","270","539","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288714","30.1","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000141199724","41.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000141206903","2","174","9","5.18","205","1,848","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183825","9.6","231","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183832","2","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183837","12.2","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183842","13","7","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183846","8","290","1","0.35","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183847","5.2","332","13","3.92","308","4,004","3","23.08","22,000","1,335","549.45"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183848","6.3","327","3","0.92","352","1,056","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183849","6.5","319","1","0.32","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","x","nad-a001-02-000000141199720","7.8","729","14","1.93","353","4,939","1","7.14","72,000","4,939","1,457.78"
