"스토어팜 보고서(주1회)(2021.08.06.~2021.08.12.),signcody"
"캠페인유형","캠페인","광고그룹","소재","평균노출순위","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)","전환수","전환율(%)","전환매출액(원)","전환당비용(원)","광고수익률(%)"
"쇼핑검색","스토어팜","l","nad-a001-02-000000138288753","12","8","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","l","nad-a001-02-000000141206839","3.3","137","4","2.92","209","836","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288671","7.4","461","1","0.22","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288673","5.9","559","1","0.18","407","407","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288675","16.5","96","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288677","5.4","555","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288679","5.6","607","2","0.33","407","814","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288682","16.1","96","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000138288742","17.7","81","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141199734","11.1","57","2","3.51","358","715","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207107","7","261","1","0.39","374","374","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207108","8.3","110","2","1.82","336","671","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207111","8.3","67","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207112","7.7","118","2","1.7","292","583","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207114","14.7","10","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207115","7.6","34","1","2.95","341","341","0","0","0","0","0"
"쇼핑검색","스토어팜","e","nad-a001-02-000000141207116","10.1","38","1","2.64","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288651","30.9","11","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288652","31.9","11","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288654","27.4","13","1","7.7","341","341","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288656","62","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288661","22.6","17","1","5.89","143","143","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000138288663","26.5","13","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","g","nad-a001-02-000000141199721","3.9","421","2","0.48","237","473","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288629","46.5","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288630","40.4","5","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288633","42","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288635","44.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288637","44.5","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288642","43","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000138288643","46.3","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","f","nad-a001-02-000000141206916","2","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288601","45","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288602","44","2","1","50","275","275","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288603","32","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288609","21.7","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288614","23","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288615","41","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000138288740","53","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000140188112","28.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","d","nad-a001-02-000000140188113","20","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288580","67.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288581","52.3","12","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288582","53.6","9","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288584","64.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288586","65.5","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288588","2.1","27","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288591","14","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288593","45.2","16","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000138288594","46.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141199731","17","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207046","2","182","7","3.85","55","385","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207047","5.5","62","4","6.46","171","682","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207048","10","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","i","nad-a001-02-000000141207053","8.3","28","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","c","nad-a001-02-000000138288736","2.5","50","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","c","nad-a001-02-000000138288737","4.8","39","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","h","nad-a001-02-000000140009857","7","335","11","3.29","218","2,398","3","27.27","25,000","799","1,042.54"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288556","12","71","1","1.41","352","352","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288559","6.1","363","2","0.56","396","792","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288561","7.6","271","1","0.37","319","319","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288563","7.2","269","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000138288566","4.5","950","11","1.16","353","3,883","0","0","0","0","0"
"쇼핑검색","스토어팜","o","nad-a001-02-000000141206728","5","10","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000138288732","26.7","16","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000140009396","30.7","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","r","nad-a001-02-000000140009397","28","2","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","q","nad-a001-02-000000141206965","10","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","s","nad-a001-02-000000141207016","25.6","14","1","7.15","297","297","0","0","0","0","0"
"쇼핑검색","스토어팜","n","nad-a001-02-000000138288726","8","193","1","0.52","330","330","0","0","0","0","0"
"쇼핑검색","스토어팜","n","nad-a001-02-000000138288727","65.3","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000138288724","8.6","424","2","0.48","336","671","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000138288725","12.4","117","1","0.86","341","341","0","0","0","0","0"
"쇼핑검색","스토어팜","p","nad-a001-02-000000141207059","14","3","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288530","42.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288534","43.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288540","10.1","67","2","2.99","270","539","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000138288714","23.3","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000141199724","41.8","4","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","t","nad-a001-02-000000141206903","1.8","188","9","4.79","205","1,848","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183825","9.9","233","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183832","2","1","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183837","11.8","6","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183842","13.4","7","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183846","8.3","295","1","0.34","55","55","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183847","5.7","339","12","3.54","308","3,696","3","25","22,000","1,232","595.24"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183848","6.7","328","3","0.92","352","1,056","0","0","0","0","0"
"쇼핑검색","스토어팜","za","nad-a001-02-000000140183849","6.9","328","0","0","0","0","0","0","0","0","0"
"쇼핑검색","스토어팜","x","nad-a001-02-000000141199720","7.8","720","11","1.53","354","3,894","1","9.09","72,000","3,894","1,849"
